204272A8	0	have pushed for the interpretation of election law most favorable to Republicans-like his argument that the state should not extend deadlines to count ballots-without lying about what Democrats are doing	9	215
204273A0	1	If completed	0	11
204274A0	1	If I had seen these at the time	1	31
204275A0	1	if our presidents had conducted foreign policy with the Obama Doctrine at the front of their minds	248	345
204276A0	0	if it wasn't for a bad earnings report from IBM	94	140
204276A1	0	The Dow Jones Industrial Average (DJINDICES:^DJI) was up 1.07%	0	61
204277A0	0	A care home for the old would have had to close	0	46
204277A1	0	families would have had to move for lack of paediatric care	49	107
204278A0	1	Had the trial been postponed until after the election	0	52
204279A0	0	with the U.S.	118	130
204279A1	0	VW had cooperated with the U.S.	100	130
204279A2	0	if a settlement could have been reached quickly	48	94
204280A0	0	with one or two very minor exceptions	23	59
204280A1	0	if I'd known at the time it would cost me my career	109	159
204280A2	0	he can not run as an independent since the deadline has passed for him to get his name on the ballot.	218	317
204281A0	0	The takeover by Lloyds was completed in early 2009	266	315
204281A1	0	that, taken together, the losses incurred by the corporate	30	87
204282A0	1	If he or his team had looked into the range of expert views on the subject	0	73
204283A0	1	if guests had been properly vaccinated	96	133
204284A0	1	If Republicans got their indictment	83	117
204285A0	0	our money was going	26	44
204285A1	0	Had I thought about where our money was going	0	44
204286A0	1	If it were	0	9
204287A0	1	if I were up there	90	107
204288A0	0	with his daughter	156	172
204288A1	0	If it were peaceful	1	19
204289A0	1	Were it not for Comey's multiple ego-driven mishandlings of the email server business	0	84
204290A0	1	had he been alive in 1960, when the student sit-in movement began in the South	215	292
204292A0	1	in reality she was too afraid to ask in that situation	74	127
204293A0	1	if they would still be a Christian if they had been born in say India	51	119
204294A0	1	under the assumption they hadn't personally received government aid they would have experienced more financial difficulties	58	180
204295A0	0	Without Pennsylvania	176	195
204295A1	0	Buchanan was so angry about	146	172
204296A0	1	Had Ms. Goette not acted as quickly as she did	0	45
204297A0	1	had it been granted	178	196
204298A0	1	If the US had continued to block them	0	36
204299A0	1	If I were giving a young man advice as to how	60	104
204300A0	0	with Mr Mueller	63	77
204300A1	0	With that in mind	0	16
204300A2	0	he would have had a stronger negotiating hand	131	175
204301A0	0	without it	71	80
204301A1	0	Without that promise	0	19
204302A0	1	if returned to the NHS	143	164
204303A0	1	If he had he	0	11
204304A0	1	if he had enough workers	102	125
204305A0	1	Had psychologists also refused to participate	0	44
204306A0	0	if I were	58	66
204306A1	0	if I were	58	66
204307A0	0	if she hadn't met him	183	203
204307A1	0	even if she hadn't met him	178	203
204307A2	0	with anything I can that I am focusing too much on her and not enough on me.	79	154
204308A0	1	If Obama had these numbers	0	25
204309A0	1	if taken directly from the terminal ileum	71	111
204310A0	1	at least a few conservative or pro-lands rights groups would have voiced their general support for Keystone XL, but still denounced the use of eminent domain to get it built	21	193
204311A0	0	if the race had not dragged on or if Mr Franken were not the cherished 60th senator	5	87
204311A1	0	Even if the race had not dragged on or if Mr Franken were not the cherished 60th senator	0	87
204312A0	0	we have not found that evidence.	140	171
204312A1	0	if we had found evidence to exonerate him	71	111
204313A0	0	if they did need health care	138	165
204313A1	0	should have thought of that before becoming Poors	172	220
204313A2	0	if they did need health care they should have thought of that before becoming Poors	138	220
204313A3	0	where you can tell The Poors that they do not really need health care, and if they did need health care they should have thought of that before becoming Poors	63	220
204313A4	0	a position where you can tell The Poors that they do not really need health care, and if they did need health care they should have thought of that before becoming Poors	52	220
204313A5	0	to a position where you can tell The Poors that they do not really need health care, and if they did need health care they should have thought of that before becoming Poors	49	220
204313A6	0	rising to a position where you can tell The Poors that they do not really need health care, and if they did need health care they should have thought of that before becoming Poors	42	220
204313A7	0	means rising to a position where you can tell The Poors that they do not really need health care, and if they did need health care they should have thought of that before becoming Poors	36	220
204315A0	0	if he won the nomination	98	121
204315A1	0	even if he won the nomination	93	121
204316A0	1	Had his friends not taken that step	0	34
204317A0	1	If you had bought Digital Realty post-crisis, by this August you	0	63
204318A0	0	had it not been for the negative effects of foreign exchange	141	200
204318A1	0	would have climbed a much more impressive 12% had it not been for the negative effects of foreign exchange	95	200
204319A0	1	if Gundlach had tried to buy the information contained in the trade secrets	110	184
204320A0	1	If not for a $170 million charge related to stock-based compensation--something fans of Twitter, and its more established brethren Facebook (NASDAQ:FB), are used to--Twitter	0	176
204321A0	1	If they were well trained or heard what I said	0	45
204322A0	1	Had either effort failed	0	23
204323A0	1	if you told people just 25 years ago that heart transplants would become commonplace, or that	10	102
204324A0	1	had he not been born	144	163
204325A0	1	If they had	0	10
204326A0	0	because it went through the trouble of checking	140	186
204326A1	0	had YouTube never made any efforts to do the survey	15	65
204327A0	0	Even so	0	6
204327A1	0	had AIG defaulted	170	186
204327A2	0	this collateral wasn't sufficient, and bought credit default swaps on AIG from a third party (worth $1.2 billion)	25	137
204328A0	1	If it was not for the debacle of Charlottesville and all the political pressure the president took that week	0	107
204329A0	1	Without the 3D model	2	21
204331A0	1	had she asked the department officials in charge of information security	92	163
204332A0	0	if not nullified	99	114
204332A1	0	the extra spending might have had	133	165
204332A2	0	if the commission had forced the Italian treasury to pay huge fines	4	70
204333A0	0	If you're confused by that	193	218
204333A1	0	with more certainty on climate change	66	102
204333A2	0	to provide the public with more certainty on climate change	44	102
204333A3	0	in order to provide the public with more certainty on climate change, the IPCC spokespeople should have focused on the uncertainty introduced by the 'pause	35	189
204333A4	0	in order to provide the public with more certainty on climate change, the IPCC spokespeople should have focused on the uncertainty introduced by the 'pause.' If you're confused by that, well, join the club! And Then There's Physics has a basic post about it, capturing the sentiment of the paper's confusion	35	341
204333A5	0	seems to be that in order to provide the public with more certainty on climate change, the IPCC spokespeople should have focused on the uncertainty introduced by the 'pause.' If you're confused by that, well, join the club! And Then There's Physics has a basic post about it, capturing the sentiment of the paper's confusion	18	341
204334A0	0	we hadn't strengthened it	67	91
204334A1	0	If I was concerned about the state of our research pipeline	1	59
204335A0	1	If the amount you received in tax credits is higher than it should have been based on your annual income	0	103
204336A0	1	if only you lost some weight, or loved me more	45	90
204337A0	0	if that were true	47	63
204337A1	0	with a lot of discussion about it	138	170
204338A0	0	had already occurred at the company	93	127
204338A1	0	should have lent more credence to the then-well-known unscrupulous events that had already occurred at the company	14	127
204338A2	0	But I clearly should have lent more credence to the then-well-known unscrupulous events that had already occurred at the company.	0	128
204339A0	1	If you	0	5
204340A0	1	if they had been spread over a longer period, as usually happens when a country develops	58	145
204341A0	0	with Business Insider	59	79
204341A1	0	We should have made $14 billion	1	31
204342A0	0	was working	72	82
204342A1	0	Had the administration focused on making the case that the program that was working and that it needed to be expanded to work more, perhaps instead of giving us Recovery Summer	0	176
204343A0	1	Had unlawful-resident children lost that right	0	45
204345A0	1	if every American was issued a bazooka at birth	125	171
204346A0	1	if the disease had been diagnosed earlier	120	160
204347A0	1	if they would have taken up conventional smoking had they not tried e-cigarettes first is not possible.	35	137
204348A0	1	If regulations on the books and industry best practices had been followed properly	1	82
